DATE,10M1,10M3,10M5,5M1,5M3,RECESSION_RATE,RECESSION_LABEL,,,,,,,,
1969/1/7,-0.44,-0.3,-0.29,-0.15,-0.01,12.9501,0,,,,,,,,
1969/1/8,-0.42,-0.31,-0.29,-0.13,-0.02,12.9501,0,,,,,,,,
1969/1/9,-0.42,-0.3,-0.3,-0.12,0,12.9501,0,,,,,,,,
1969/1/10,-0.4,-0.28,-0.29,-0.11,0.01,12.9501,0,,,,,,,,
1969/1/13,-0.37,-0.25,-0.26,-0.11,0.01,12.9501,0,,,,,,,,
1969/1/14,-0.33,-0.22,-0.23,-0.1,0.01,12.9501,0,,,,,,,,
1969/1/15,-0.29,-0.18,-0.17,-0.12,-0.01,12.9501,0,,,,,,,,
1969/1/16,-0.2,-0.08,-0.13,-0.07,0.05,12.9501,0,,,,,,,,
1969/1/17,-0.22,-0.09,-0.17,-0.05,0.08,12.9501,0,,,,,,,,
1969/1/20,-0.21,-0.07,-0.16,-0.05,0.09,12.9501,0,,,,,,,,
1969/1/21,-0.23,-0.12,-0.18,-0.05,0.06,12.9501,0,,,,,,,,
1969/1/22,-0.23,-0.11,-0.18,-0.05,0.07,12.9501,0,,,,,,,,
1969/1/23,-0.23,-0.11,-0.19,-0.04,0.08,12.9501,0,,,,,,,,
1969/1/24,-0.23,-0.12,-0.18,-0.05,0.06,12.9501,0,,,,,,,,
1969/1/27,-0.23,-0.12,-0.17,-0.06,0.05,12.9501,0,,,,,,,,
1969/1/28,-0.22,-0.12,-0.17,-0.05,0.05,12.9501,0,,,,,,,,
1969/1/29,-0.21,-0.11,-0.15,-0.06,0.04,12.9501,0,,,,,,,,
1969/1/30,-0.24,-0.09,-0.14,-0.1,0.05,12.9501,0,,,,,,,,
1969/1/31,-0.22,-0.07,-0.11,-0.11,0.04,12.9501,0,,,,,,,,
1969/2/3,-0.2,-0.05,-0.1,-0.1,0.05,12.9501,0,,,,,,,,
1969/2/4,-0.19,-0.03,-0.1,-0.09,0.07,12.9501,0,,,,,,,,
1969/2/5,-0.22,-0.06,-0.13,-0.09,0.07,12.9501,0,,,,,,,,
1969/2/6,-0.23,-0.09,-0.14,-0.09,0.05,12.9501,0,,,,,,,,
1969/2/7,-0.28,-0.12,-0.16,-0.12,0.04,12.9501,0,,,,,,,,
1969/2/10,-0.28,-0.11,-0.16,-0.12,0.05,12.9501,0,,,,,,,,
1969/2/11,-0.3,-0.13,-0.17,-0.13,0.04,12.9501,0,,,,,,,,
1969/2/13,-0.28,-0.12,-0.18,-0.1,0.06,12.9501,0,,,,,,,,
1969/2/14,-0.27,-0.13,-0.18,-0.09,0.05,12.9501,0,,,,,,,,
1969/2/17,-0.26,-0.14,-0.18,-0.08,0.04,12.9501,0,,,,,,,,
1969/2/18,-0.26,-0.15,-0.18,-0.08,0.03,12.9501,0,,,,,,,,
1969/2/19,-0.22,-0.17,-0.16,-0.06,-0.01,12.9501,0,,,,,,,,
1969/2/20,-0.2,-0.16,-0.14,-0.06,-0.02,12.9501,0,,,,,,,,
1969/2/21,-0.16,-0.14,-0.13,-0.03,-0.01,12.9501,0,,,,,,,,
1969/2/24,-0.18,-0.16,-0.13,-0.05,-0.03,12.9501,0,,,,,,,,
1969/2/25,-0.16,-0.14,-0.14,-0.02,0,12.9501,0,,,,,,,,
1969/2/26,-0.16,-0.17,-0.16,0,-0.01,12.9501,0,,,,,,,,
1969/2/27,-0.19,-0.22,-0.18,-0.01,-0.04,12.9501,0,,,,,,,,
1969/2/28,-0.21,-0.24,-0.18,-0.03,-0.06,12.9501,0,,,,,,,,
1969/3/3,-0.23,-0.26,-0.2,-0.03,-0.06,12.9501,0,,,,,,,,
1969/3/4,-0.2,-0.22,-0.18,-0.02,-0.04,12.9501,0,,,,,,,,
1969/3/5,-0.18,-0.24,-0.19,0.01,-0.05,12.9501,0,,,,,,,,
1969/3/6,-0.17,-0.24,-0.19,0.02,-0.05,12.9501,0,,,,,,,,
1969/3/7,-0.16,-0.23,-0.18,0.02,-0.05,12.9501,0,,,,,,,,
1969/3/10,-0.14,-0.2,-0.18,0.04,-0.02,12.9501,0,,,,,,,,
1969/3/11,-0.07,-0.14,-0.15,0.08,0.01,12.9501,0,,,,,,,,
1969/3/12,0,-0.07,-0.11,0.11,0.04,12.9501,0,,,,,,,,
1969/3/13,0,-0.05,-0.1,0.1,0.05,12.9501,0,,,,,,,,
1969/3/14,0.02,-0.02,-0.08,0.1,0.06,12.9501,0,,,,,,,,
1969/3/17,0,-0.05,-0.09,0.09,0.04,12.9501,0,,,,,,,,
1969/3/18,0.02,-0.02,-0.09,0.11,0.07,12.9501,0,,,,,,,,
1969/3/19,0.02,-0.03,-0.08,0.1,0.05,12.9501,0,,,,,,,,
1969/3/20,0.01,-0.03,-0.08,0.09,0.05,12.9501,0,,,,,,,,
1969/3/21,0.01,-0.04,-0.08,0.09,0.04,12.9501,0,,,,,,,,
1969/3/24,0.02,0.02,-0.07,0.09,0.09,12.9501,0,,,,,,,,
1969/3/25,0.03,-0.01,-0.08,0.11,0.07,12.9501,0,,,,,,,,
1969/3/26,0.05,0.02,-0.05,0.1,0.07,12.9501,0,,,,,,,,
1969/3/27,0.05,0.04,-0.05,0.1,0.09,12.9501,0,,,,,,,,
1969/3/28,0.03,0.02,-0.06,0.09,0.08,12.9501,0,,,,,,,,
1969/4/1,0.01,0.02,-0.07,0.08,0.09,20.4605,1,,,,,,,,
1969/4/2,0,-0.02,-0.07,0.07,0.05,20.4605,1,,,,,,,,
1969/4/3,0.01,-0.03,-0.08,0.09,0.05,20.4605,1,,,,,,,,
1969/4/7,-0.03,-0.04,-0.09,0.06,0.05,20.4605,1,,,,,,,,
1969/4/8,0.01,-0.04,-0.08,0.09,0.04,20.4605,1,,,,,,,,
1969/4/9,-0.04,-0.03,-0.07,0.03,0.04,20.4605,1,,,,,,,,
1969/4/10,-0.05,-0.07,-0.09,0.04,0.02,20.4605,1,,,,,,,,
1969/4/11,-0.07,-0.07,-0.11,0.04,0.04,20.4605,1,,,,,,,,
1969/4/14,-0.13,-0.08,-0.14,0.01,0.06,20.4605,1,,,,,,,,
1969/4/15,-0.14,-0.13,-0.15,0.01,0.02,20.4605,1,,,,,,,,
1969/4/16,-0.13,-0.12,-0.14,0.01,0.02,20.4605,1,,,,,,,,
1969/4/17,-0.15,-0.11,-0.14,-0.01,0.03,20.4605,1,,,,,,,,
1969/4/18,-0.13,-0.11,-0.14,0.01,0.03,20.4605,1,,,,,,,,
1969/4/21,-0.15,-0.08,-0.14,-0.01,0.06,20.4605,1,,,,,,,,
1969/4/22,-0.16,-0.08,-0.14,-0.02,0.06,20.4605,1,,,,,,,,
1969/4/23,-0.16,-0.1,-0.14,-0.02,0.04,20.4605,1,,,,,,,,
1969/4/24,-0.15,-0.11,-0.15,0,0.04,20.4605,1,,,,,,,,
1969/4/25,-0.12,-0.13,-0.15,0.03,0.02,20.4605,1,,,,,,,,
1969/4/28,-0.07,-0.12,-0.15,0.08,0.03,20.4605,1,,,,,,,,
1969/4/29,-0.05,-0.13,-0.17,0.12,0.04,20.4605,1,,,,,,,,
1969/4/30,-0.06,-0.12,-0.17,0.11,0.05,20.4605,1,,,,,,,,
1969/5/1,-0.07,-0.14,-0.21,0.14,0.07,20.4605,1,,,,,,,,
1969/5/2,-0.1,-0.15,-0.22,0.12,0.07,20.4605,1,,,,,,,,
1969/5/5,-0.12,-0.18,-0.26,0.14,0.08,20.4605,1,,,,,,,,
1969/5/6,-0.1,-0.16,-0.24,0.14,0.08,20.4605,1,,,,,,,,
1969/5/7,-0.11,-0.18,-0.25,0.14,0.07,20.4605,1,,,,,,,,
1969/5/8,-0.14,-0.19,-0.26,0.12,0.07,20.4605,1,,,,,,,,
1969/5/9,-0.19,-0.19,-0.25,0.06,0.06,20.4605,1,,,,,,,,
1969/5/12,-0.18,-0.2,-0.25,0.07,0.05,20.4605,1,,,,,,,,
1969/5/13,-0.17,-0.19,-0.24,0.07,0.05,20.4605,1,,,,,,,,
1969/5/14,-0.14,-0.18,-0.22,0.08,0.04,20.4605,1,,,,,,,,
1969/5/15,-0.14,-0.2,-0.23,0.09,0.03,20.4605,1,,,,,,,,
1969/5/16,-0.12,-0.22,-0.23,0.11,0.01,20.4605,1,,,,,,,,
1969/5/19,-0.1,-0.25,-0.22,0.12,-0.03,20.4605,1,,,,,,,,
1969/5/20,-0.08,-0.23,-0.21,0.13,-0.02,20.4605,1,,,,,,,,
1969/5/21,-0.03,-0.18,-0.19,0.16,0.01,20.4605,1,,,,,,,,
1969/5/22,-0.04,-0.2,-0.2,0.16,0,20.4605,1,,,,,,,,
1969/5/23,-0.05,-0.22,-0.21,0.16,-0.01,20.4605,1,,,,,,,,
1969/5/26,-0.04,-0.19,-0.18,0.14,-0.01,20.4605,1,,,,,,,,
1969/5/27,-0.04,-0.14,-0.13,0.09,-0.01,20.4605,1,,,,,,,,
1969/5/28,-0.07,-0.13,-0.12,0.05,-0.01,20.4605,1,,,,,,,,
1969/5/29,-0.08,-0.14,-0.13,0.05,-0.01,20.4605,1,,,,,,,,
1969/6/2,-0.09,-0.16,-0.13,0.04,-0.03,20.4605,1,,,,,,,,
1969/6/3,-0.14,-0.16,-0.14,0,-0.02,20.4605,1,,,,,,,,
1969/6/4,-0.22,-0.18,-0.15,-0.07,-0.03,20.4605,1,,,,,,,,
1969/6/5,-0.37,-0.2,-0.15,-0.22,-0.05,20.4605,1,,,,,,,,
1969/6/6,-0.42,-0.21,-0.16,-0.26,-0.05,20.4605,1,,,,,,,,
1969/6/9,-0.59,-0.24,-0.17,-0.42,-0.07,20.4605,1,,,,,,,,
1969/6/10,-0.52,-0.2,-0.16,-0.36,-0.04,20.4605,1,,,,,,,,
1969/6/11,-0.59,-0.21,-0.17,-0.42,-0.04,20.4605,1,,,,,,,,
1969/6/12,-0.53,-0.18,-0.16,-0.37,-0.02,20.4605,1,,,,,,,,
1969/6/13,-0.45,-0.19,-0.15,-0.3,-0.04,20.4605,1,,,,,,,,
1969/6/16,-0.36,-0.19,-0.15,-0.21,-0.04,20.4605,1,,,,,,,,
1969/6/17,-0.33,-0.2,-0.16,-0.17,-0.04,20.4605,1,,,,,,,,
1969/6/18,-0.34,-0.21,-0.15,-0.19,-0.06,20.4605,1,,,,,,,,
1969/6/19,-0.38,-0.25,-0.17,-0.21,-0.08,20.4605,1,,,,,,,,
1969/6/20,-0.46,-0.28,-0.17,-0.29,-0.11,20.4605,1,,,,,,,,
1969/6/23,-0.5,-0.32,-0.18,-0.32,-0.14,20.4605,1,,,,,,,,
1969/6/24,-0.61,-0.35,-0.19,-0.42,-0.16,20.4605,1,,,,,,,,
1969/6/25,-0.67,-0.38,-0.22,-0.45,-0.16,20.4605,1,,,,,,,,
1969/6/26,-0.67,-0.34,-0.22,-0.45,-0.12,20.4605,1,,,,,,,,
1969/6/27,-0.73,-0.42,-0.22,-0.51,-0.2,20.4605,1,,,,,,,,
1969/6/30,-0.85,-0.48,-0.25,-0.6,-0.23,20.4605,1,,,,,,,,
1969/7/1,-0.92,-0.52,-0.27,-0.65,-0.25,45.7028,1,,,,,,,,
1969/7/2,-1,-0.55,-0.27,-0.73,-0.28,45.7028,1,,,,,,,,
1969/7/3,-0.98,-0.55,-0.26,-0.72,-0.29,45.7028,1,,,,,,,,
1969/7/7,-1,-0.56,-0.26,-0.74,-0.3,45.7028,1,,,,,,,,
1969/7/8,-0.92,-0.55,-0.25,-0.67,-0.3,45.7028,1,,,,,,,,
1969/7/9,-0.94,-0.56,-0.26,-0.68,-0.3,45.7028,1,,,,,,,,
1969/7/10,-0.9,-0.55,-0.26,-0.64,-0.29,45.7028,1,,,,,,,,
1969/7/11,-0.86,-0.5,-0.24,-0.62,-0.26,45.7028,1,,,,,,,,
1969/7/14,-0.9,-0.55,-0.25,-0.65,-0.3,45.7028,1,,,,,,,,
1969/7/15,-0.88,-0.56,-0.25,-0.63,-0.31,45.7028,1,,,,,,,,
1969/7/16,-0.81,-0.55,-0.25,-0.56,-0.3,45.7028,1,,,,,,,,
1969/7/17,-0.8,-0.56,-0.26,-0.54,-0.3,45.7028,1,,,,,,,,
1969/7/18,-0.8,-0.55,-0.27,-0.53,-0.28,45.7028,1,,,,,,,,
1969/7/22,-0.87,-0.69,-0.38,-0.49,-0.31,45.7028,1,,,,,,,,
1969/7/23,-0.85,-0.68,-0.37,-0.48,-0.31,45.7028,1,,,,,,,,
1969/7/24,-0.83,-0.66,-0.36,-0.47,-0.3,45.7028,1,,,,,,,,
1969/7/25,-0.83,-0.65,-0.36,-0.47,-0.29,45.7028,1,,,,,,,,
1969/7/28,-0.87,-0.65,-0.34,-0.53,-0.31,45.7028,1,,,,,,,,
1969/7/29,-0.87,-0.65,-0.35,-0.52,-0.3,45.7028,1,,,,,,,,
1969/7/30,-0.84,-0.66,-0.34,-0.5,-0.32,45.7028,1,,,,,,,,
1969/7/31,-0.91,-0.64,-0.32,-0.59,-0.32,45.7028,1,,,,,,,,
1969/8/1,-0.92,-0.65,-0.32,-0.6,-0.33,45.7028,1,,,,,,,,
1969/8/4,-0.87,-0.61,-0.31,-0.56,-0.3,45.7028,1,,,,,,,,
1969/8/5,-0.85,-0.59,-0.31,-0.54,-0.28,45.7028,1,,,,,,,,
1969/8/6,-0.85,-0.6,-0.32,-0.53,-0.28,45.7028,1,,,,,,,,
1969/8/7,-0.84,-0.6,-0.32,-0.52,-0.28,45.7028,1,,,,,,,,
1969/8/8,-0.87,-0.62,-0.34,-0.53,-0.28,45.7028,1,,,,,,,,
1969/8/11,-0.89,-0.64,-0.35,-0.54,-0.29,45.7028,1,,,,,,,,
1969/8/12,-0.92,-0.67,-0.37,-0.55,-0.3,45.7028,1,,,,,,,,
1969/8/13,-0.93,-0.67,-0.37,-0.56,-0.3,45.7028,1,,,,,,,,
1969/8/14,-0.86,-0.65,-0.37,-0.49,-0.28,45.7028,1,,,,,,,,
1969/8/15,-0.86,-0.62,-0.37,-0.49,-0.25,45.7028,1,,,,,,,,
1969/8/18,-0.78,-0.58,-0.35,-0.43,-0.23,45.7028,1,,,,,,,,
1969/8/19,-0.76,-0.56,-0.35,-0.41,-0.21,45.7028,1,,,,,,,,
1969/8/20,-0.75,-0.55,-0.33,-0.42,-0.22,45.7028,1,,,,,,,,
1969/8/21,-0.77,-0.56,-0.33,-0.44,-0.23,45.7028,1,,,,,,,,
1969/8/22,-0.82,-0.57,-0.32,-0.5,-0.25,45.7028,1,,,,,,,,
1969/8/25,-0.85,-0.58,-0.32,-0.53,-0.26,45.7028,1,,,,,,,,
1969/8/26,-0.87,-0.59,-0.33,-0.54,-0.26,45.7028,1,,,,,,,,
1969/8/27,-0.85,-0.59,-0.32,-0.53,-0.27,45.7028,1,,,,,,,,
1969/8/28,-0.85,-0.57,-0.31,-0.54,-0.26,45.7028,1,,,,,,,,
1969/8/29,-0.81,-0.54,-0.3,-0.51,-0.24,45.7028,1,,,,,,,,
1969/9/2,-0.83,-0.54,-0.3,-0.53,-0.24,45.7028,1,,,,,,,,
1969/9/3,-0.82,-0.54,-0.3,-0.52,-0.24,45.7028,1,,,,,,,,
1969/9/4,-0.79,-0.56,-0.3,-0.49,-0.26,45.7028,1,,,,,,,,
1969/9/5,-0.75,-0.61,-0.34,-0.41,-0.27,45.7028,1,,,,,,,,
1969/9/8,-0.78,-0.65,-0.36,-0.42,-0.29,45.7028,1,,,,,,,,
1969/9/9,-0.76,-0.61,-0.36,-0.4,-0.25,45.7028,1,,,,,,,,
1969/9/10,-0.77,-0.6,-0.36,-0.41,-0.24,45.7028,1,,,,,,,,
1969/9/11,-0.74,-0.64,-0.39,-0.35,-0.25,45.7028,1,,,,,,,,
1969/9/12,-0.72,-0.66,-0.4,-0.32,-0.26,45.7028,1,,,,,,,,
1969/9/15,-0.73,-0.67,-0.41,-0.32,-0.26,45.7028,1,,,,,,,,
1969/9/16,-0.68,-0.64,-0.4,-0.28,-0.24,45.7028,1,,,,,,,,
1969/9/17,-0.65,-0.63,-0.42,-0.23,-0.21,45.7028,1,,,,,,,,
1969/9/18,-0.56,-0.62,-0.44,-0.12,-0.18,45.7028,1,,,,,,,,
1969/9/19,-0.53,-0.59,-0.44,-0.09,-0.15,45.7028,1,,,,,,,,
1969/9/22,-0.54,-0.61,-0.46,-0.08,-0.15,45.7028,1,,,,,,,,
1969/9/23,-0.52,-0.58,-0.45,-0.07,-0.13,45.7028,1,,,,,,,,
1969/9/24,-0.54,-0.59,-0.47,-0.07,-0.12,45.7028,1,,,,,,,,
1969/9/25,-0.54,-0.6,-0.48,-0.06,-0.12,45.7028,1,,,,,,,,
1969/9/26,-0.54,-0.61,-0.48,-0.06,-0.13,45.7028,1,,,,,,,,
1969/9/29,-0.51,-0.6,-0.49,-0.02,-0.11,45.7028,1,,,,,,,,
1969/9/30,-0.5,-0.62,-0.51,0.01,-0.11,45.7028,1,,,,,,,,
1969/10/1,-0.51,-0.62,-0.52,0.01,-0.1,89.2282,1,,,,,,,,
1969/10/2,-0.5,-0.6,-0.53,0.03,-0.07,89.2282,1,,,,,,,,
1969/10/3,-0.53,-0.59,-0.49,-0.04,-0.1,89.2282,1,,,,,,,,
1969/10/6,-0.52,-0.59,-0.47,-0.05,-0.12,89.2282,1,,,,,,,,
1969/10/7,-0.53,-0.56,-0.44,-0.09,-0.12,89.2282,1,,,,,,,,
1969/10/8,-0.5,-0.54,-0.46,-0.04,-0.08,89.2282,1,,,,,,,,
1969/10/9,-0.53,-0.56,-0.47,-0.06,-0.09,89.2282,1,,,,,,,,
1969/10/10,-0.55,-0.48,-0.45,-0.1,-0.03,89.2282,1,,,,,,,,
1969/10/14,-0.56,-0.43,-0.44,-0.12,0.01,89.2282,1,,,,,,,,
1969/10/15,-0.55,-0.45,-0.43,-0.12,-0.02,89.2282,1,,,,,,,,
1969/10/16,-0.55,-0.44,-0.4,-0.15,-0.04,89.2282,1,,,,,,,,
1969/10/17,-0.48,-0.38,-0.35,-0.13,-0.03,89.2282,1,,,,,,,,
1969/10/20,-0.53,-0.37,-0.35,-0.18,-0.02,89.2282,1,,,,,,,,
1969/10/21,-0.52,-0.37,-0.35,-0.17,-0.02,89.2282,1,,,,,,,,
1969/10/22,-0.57,-0.44,-0.37,-0.2,-0.07,89.2282,1,,,,,,,,
1969/10/23,-0.58,-0.44,-0.35,-0.23,-0.09,89.2282,1,,,,,,,,
1969/10/24,-0.57,-0.43,-0.36,-0.21,-0.07,89.2282,1,,,,,,,,
1969/10/27,-0.54,-0.42,-0.35,-0.19,-0.07,89.2282,1,,,,,,,,
1969/10/28,-0.53,-0.4,-0.33,-0.2,-0.07,89.2282,1,,,,,,,,
1969/10/29,-0.55,-0.42,-0.34,-0.21,-0.08,89.2282,1,,,,,,,,
1969/10/30,-0.61,-0.44,-0.38,-0.23,-0.06,89.2282,1,,,,,,,,
1969/10/31,-0.64,-0.47,-0.39,-0.25,-0.08,89.2282,1,,,,,,,,
1969/11/3,-0.67,-0.49,-0.39,-0.28,-0.1,89.2282,1,,,,,,,,
1969/11/5,-0.7,-0.51,-0.38,-0.32,-0.13,89.2282,1,,,,,,,,
1969/11/6,-0.73,-0.53,-0.38,-0.35,-0.15,89.2282,1,,,,,,,,
1969/11/7,-0.74,-0.53,-0.36,-0.38,-0.17,89.2282,1,,,,,,,,
1969/11/10,-0.75,-0.54,-0.36,-0.39,-0.18,89.2282,1,,,,,,,,
1969/11/12,-0.73,-0.54,-0.37,-0.36,-0.17,89.2282,1,,,,,,,,
1969/11/13,-0.72,-0.55,-0.38,-0.34,-0.17,89.2282,1,,,,,,,,
1969/11/14,-0.75,-0.55,-0.38,-0.37,-0.17,89.2282,1,,,,,,,,
1969/11/17,-0.75,-0.58,-0.42,-0.33,-0.16,89.2282,1,,,,,,,,
1969/11/18,-0.74,-0.54,-0.41,-0.33,-0.13,89.2282,1,,,,,,,,
1969/11/19,-0.74,-0.51,-0.39,-0.35,-0.12,89.2282,1,,,,,,,,
1969/11/20,-0.79,-0.54,-0.42,-0.37,-0.12,89.2282,1,,,,,,,,
1969/11/21,-0.84,-0.54,-0.43,-0.41,-0.11,89.2282,1,,,,,,,,
1969/11/24,-0.8,-0.47,-0.39,-0.41,-0.08,89.2282,1,,,,,,,,
1969/11/25,-0.73,-0.41,-0.36,-0.37,-0.05,89.2282,1,,,,,,,,
1969/11/26,-0.75,-0.43,-0.36,-0.39,-0.07,89.2282,1,,,,,,,,
1969/11/28,-0.75,-0.38,-0.32,-0.43,-0.06,89.2282,1,,,,,,,,
1969/12/1,-0.64,-0.31,-0.27,-0.37,-0.04,89.2282,1,,,,,,,,
1969/12/2,-0.62,-0.35,-0.28,-0.34,-0.07,89.2282,1,,,,,,,,
1969/12/3,-0.66,-0.43,-0.33,-0.33,-0.1,89.2282,1,,,,,,,,
1969/12/4,-0.71,-0.47,-0.35,-0.36,-0.12,89.2282,1,,,,,,,,
1969/12/5,-0.72,-0.48,-0.36,-0.36,-0.12,89.2282,1,,,,,,,,
1969/12/8,-0.72,-0.48,-0.35,-0.37,-0.13,89.2282,1,,,,,,,,
1969/12/9,-0.68,-0.52,-0.37,-0.31,-0.15,89.2282,1,,,,,,,,
1969/12/10,-0.62,-0.54,-0.38,-0.24,-0.16,89.2282,1,,,,,,,,
1969/12/11,-0.56,-0.52,-0.37,-0.19,-0.15,89.2282,1,,,,,,,,
1969/12/12,-0.53,-0.5,-0.35,-0.18,-0.15,89.2282,1,,,,,,,,
1969/12/15,-0.48,-0.46,-0.32,-0.16,-0.14,89.2282,1,,,,,,,,
1969/12/16,-0.44,-0.47,-0.3,-0.14,-0.17,89.2282,1,,,,,,,,
1969/12/17,-0.4,-0.46,-0.31,-0.09,-0.15,89.2282,1,,,,,,,,
1969/12/18,-0.4,-0.43,-0.26,-0.14,-0.17,89.2282,1,,,,,,,,
1969/12/19,-0.41,-0.37,-0.23,-0.18,-0.14,89.2282,1,,,,,,,,
1969/12/22,-0.42,-0.39,-0.24,-0.18,-0.15,89.2282,1,,,,,,,,
1969/12/23,-0.4,-0.4,-0.26,-0.14,-0.14,89.2282,1,,,,,,,,
1969/12/24,-0.33,-0.38,-0.23,-0.1,-0.15,89.2282,1,,,,,,,,
1969/12/26,-0.36,-0.43,-0.27,-0.09,-0.16,89.2282,1,,,,,,,,
1969/12/29,-0.35,-0.46,-0.28,-0.07,-0.18,89.2282,1,,,,,,,,
1969/12/30,-0.39,-0.46,-0.29,-0.1,-0.17,89.2282,1,,,,,,,,
1969/12/31,-0.44,-0.53,-0.34,-0.1,-0.19,89.2282,1,,,,,,,,
1970/1/2,-0.42,-0.49,-0.33,-0.09,-0.16,97.60567,1,,,,,,,,
1970/1/5,-0.33,-0.46,-0.31,-0.02,-0.15,97.60567,1,,,,,,,,
1970/1/6,-0.26,-0.42,-0.3,0.04,-0.12,97.60567,1,,,,,,,,
1970/1/7,-0.24,-0.43,-0.31,0.07,-0.12,97.60567,1,,,,,,,,
1970/1/8,-0.22,-0.39,-0.29,0.07,-0.1,97.60567,1,,,,,,,,
1970/1/9,-0.22,-0.38,-0.32,0.1,-0.06,97.60567,1,,,,,,,,
1970/1/12,-0.2,-0.39,-0.34,0.14,-0.05,97.60567,1,,,,,,,,
1970/1/13,-0.17,-0.37,-0.32,0.15,-0.05,97.60567,1,,,,,,,,
1970/1/14,-0.12,-0.37,-0.3,0.18,-0.07,97.60567,1,,,,,,,,
1970/1/15,-0.19,-0.38,-0.34,0.15,-0.04,97.60567,1,,,,,,,,
1970/1/16,-0.25,-0.35,-0.33,0.08,-0.02,97.60567,1,,,,,,,,
1970/1/19,-0.28,-0.36,-0.34,0.06,-0.02,97.60567,1,,,,,,,,
1970/1/20,-0.28,-0.42,-0.36,0.08,-0.06,97.60567,1,,,,,,,,
1970/1/21,-0.34,-0.43,-0.37,0.03,-0.06,97.60567,1,,,,,,,,
1970/1/22,-0.4,-0.47,-0.39,-0.01,-0.08,97.60567,1,,,,,,,,
1970/1/23,-0.42,-0.5,-0.41,-0.01,-0.09,97.60567,1,,,,,,,,
1970/1/26,-0.41,-0.52,-0.44,0.03,-0.08,97.60567,1,,,,,,,,
1970/1/27,-0.44,-0.54,-0.46,0.02,-0.08,97.60567,1,,,,,,,,
1970/1/28,-0.45,-0.56,-0.5,0.05,-0.06,97.60567,1,,,,,,,,
1970/1/29,-0.43,-0.55,-0.51,0.08,-0.04,97.60567,1,,,,,,,,
1970/1/30,-0.4,-0.52,-0.52,0.12,0,97.60567,1,,,,,,,,
1970/2/2,-0.39,-0.45,-0.53,0.14,0.08,97.60567,1,,,,,,,,
1970/2/3,-0.34,-0.46,-0.57,0.23,0.11,97.60567,1,,,,,,,,
1970/2/4,-0.44,-0.57,-0.67,0.23,0.1,97.60567,1,,,,,,,,
1970/2/5,-0.51,-0.61,-0.73,0.22,0.12,97.60567,1,,,,,,,,
1970/2/6,-0.48,-0.62,-0.77,0.29,0.15,97.60567,1,,,,,,,,
1970/2/9,-0.48,-0.62,-0.76,0.28,0.14,97.60567,1,,,,,,,,
1970/2/10,-0.46,-0.63,-0.75,0.29,0.12,97.60567,1,,,,,,,,
1970/2/11,-0.44,-0.61,-0.72,0.28,0.11,97.60567,1,,,,,,,,
1970/2/13,-0.42,-0.61,-0.67,0.25,0.06,97.60567,1,,,,,,,,
1970/2/16,-0.35,-0.6,-0.63,0.28,0.03,97.60567,1,,,,,,,,
1970/2/17,-0.32,-0.55,-0.55,0.23,0,97.60567,1,,,,,,,,
1970/2/18,-0.28,-0.55,-0.51,0.23,-0.04,97.60567,1,,,,,,,,
1970/2/19,-0.27,-0.56,-0.47,0.2,-0.09,97.60567,1,,,,,,,,
1970/2/20,-0.28,-0.58,-0.46,0.18,-0.12,97.60567,1,,,,,,,,
1970/2/24,-0.21,-0.56,-0.47,0.26,-0.09,97.60567,1,,,,,,,,
1970/2/25,-0.23,-0.48,-0.45,0.22,-0.03,97.60567,1,,,,,,,,
1970/2/26,-0.16,-0.42,-0.43,0.27,0.01,97.60567,1,,,,,,,,
1970/2/27,-0.21,-0.37,-0.41,0.2,0.04,97.60567,1,,,,,,,,
1970/3/2,-0.19,-0.38,-0.48,0.29,0.1,97.60567,1,,,,,,,,
1970/3/3,-0.14,-0.34,-0.36,0.22,0.02,97.60567,1,,,,,,,,
1970/3/4,-0.1,-0.29,-0.3,0.2,0.01,97.60567,1,,,,,,,,
1970/3/5,-0.02,-0.18,-0.2,0.18,0.02,97.60567,1,,,,,,,,
1970/3/6,0.05,-0.12,-0.1,0.15,-0.02,97.60567,1,,,,,,,,
1970/3/9,0.09,-0.1,-0.05,0.14,-0.05,97.60567,1,,,,,,,,
1970/3/10,0.14,-0.03,0.04,0.1,-0.07,97.60567,1,,,,,,,,
1970/3/11,0.14,-0.05,0,0.14,-0.05,97.60567,1,,,,,,,,
1970/3/12,0.13,-0.06,0,0.13,-0.06,97.60567,1,,,,,,,,
1970/3/13,0.13,-0.07,-0.07,0.2,0,97.60567,1,,,,,,,,
1970/3/16,0.18,-0.03,-0.06,0.24,0.03,97.60567,1,,,,,,,,
1970/3/17,0.23,-0.05,-0.12,0.35,0.07,97.60567,1,,,,,,,,
1970/3/18,0.18,-0.04,-0.13,0.31,0.09,97.60567,1,,,,,,,,
1970/3/19,0.14,0.05,-0.15,0.29,0.2,97.60567,1,,,,,,,,
1970/3/20,0.14,-0.06,-0.16,0.3,0.1,97.60567,1,,,,,,,,
1970/3/23,0.22,-0.01,-0.12,0.34,0.11,97.60567,1,,,,,,,,
1970/3/24,0.25,0.07,-0.06,0.31,0.13,97.60567,1,,,,,,,,
1970/3/25,0.23,0.09,-0.09,0.32,0.18,97.60567,1,,,,,,,,
1970/3/26,0.17,0.01,-0.14,0.31,0.15,97.60567,1,,,,,,,,
