DATE,weekly return,volatility,average weekly volatility of past month,average weekly volatility of past quarter,return of past month,return of past half year,return of past year,rate of unemployment,core cpi
1979/2/9,-1.485688269,0.954914154,1.925268592,1.87428985,-0.018221113,-0.077027558,0.059588397,6,11.3
1979/2/16,0.581345852,0.65310193,1.655973644,1.865305921,-0.038080837,-0.07785199,0.098739189,6,11.3
1979/2/23,-0.451022358,1.362740475,1.363218363,1.734767987,-0.01359884,-0.080678481,0.088649106,6,11.3
1979/3/2,-0.914634146,1.715090856,1.171461854,1.722937656,-0.007881007,-0.07230505,0.091581807,6,11.3
1979/3/9,3.323322096,2.239656758,1.492647505,1.783320869,0.019165427,-0.071474211,0.111102323,6,11.3
1979/3/16,1.18169091,0.965759438,1.570811882,1.646917893,0.035880867,-0.029286893,0.109417075,6,11.3
1979/3/23,0.812598204,1.289838418,1.552586368,1.641021536,0.053938094,-0.003119058,0.136483807,6,11.3
1979/3/30,0.282640302,1.923815063,1.604767419,1.601445461,0.022921956,-0.004204107,0.138401817,6,11.3
1979/4/6,1.566958176,2.592266116,1.692919759,1.703611952,0.026816913,-0.004920343,0.137880402,6,11.3
1979/4/12,-0.59267549,0.938688349,1.686151986,1.637645837,0.012503635,-0.029640281,0.094789531,6,11.3
1979/4/20,-1.553130385,0.59735784,1.513031842,1.476278858,-0.006031223,0.022636961,0.054355315,6,11.3
1979/4/27,-0.039674205,1.262573222,1.347721382,1.374650218,-0.021754274,0.062762856,0.023073616,6,11.3
1979/5/4,-1.062289877,1.17318827,0.99295192,1.392839728,-0.026375646,0.029680116,0.022253314,6,11.3
1979/5/11,-2.003445265,1.144488756,1.044402022,1.43378863,-0.030829191,0.02907978,-0.012061377,6,11.3
1979/5/18,1.366547871,2.158784435,1.434758671,1.500125627,-0.017195088,0.055382147,-0.005833383,6,11.3
1979/5/25,-0.668717559,1.079687853,1.389037328,1.447175376,-0.013285509,0.032291512,0.005518883,6,11.3
1979/6/1,-1.802028029,1.356005166,1.434741552,1.373537744,-0.011257465,0.011965496,-0.03106638,6,11.3
1979/6/8,1.69749516,1.835096991,1.607393611,1.44598254,-0.008029362,0.028699883,-0.028025092,6,11.3
1979/6/15,0.975872598,0.923187451,1.298494365,1.415428293,0.008394318,0.047122369,0.007562995,6,11.3
1979/6/22,0.68777422,1.150243093,1.316133175,1.350963962,0.03396208,0.050255421,0.031688173,6,11.3
1979/6/29,-0.838534919,0.776115887,1.171160856,1.199618109,0.008178172,0.045924895,0.028121375,6,11.3
1979/7/6,0.496448847,1.43946412,1.072252638,1.241349424,0.003391438,0.018574025,0.041478965,6,11.3
1979/7/13,-1.492625508,2.299801456,1.416406139,1.383219725,-0.018337063,-0.003288372,-0.007501518,6,11.3
1979/7/20,-0.655045409,0.911784819,1.356791571,1.353987358,-0.016520582,-0.011247895,-0.006419332,6,11.3
1979/7/27,1.411716401,1.720869009,1.592979851,1.39962742,-0.007563581,-0.023250945,-0.019304208,6,11.3
1979/8/3,0.762122511,1.381347052,1.578450584,1.419365611,0.015152424,0.013814505,-0.047578312,6,11.3
1979/8/10,2.469982036,2.187529545,1.550382606,1.421761037,0.047085391,0.054522457,-0.026704832,6,11.3
1979/8/17,1.879916038,1.220215441,1.627490262,1.433471669,0.051919596,0.068137024,-0.015019569,6,11.3
1979/8/24,-0.35772505,0.7154501,1.376135534,1.38009208,0.040228798,0.069138082,-0.017118354,6,11.3
1979/8/31,0.844126335,0.446489434,1.14242113,1.264374784,0.023723848,0.088115231,0.009439005,6,11.3
1979/9/7,-1.518650789,0.903529624,0.82142115,1.262736632,-0.0104261,0.037123603,-0.037003988,6,11.3
1979/9/14,0.566264371,1.074186352,0.784913878,1.25639857,-0.001249716,0.030815412,0.000626032,6,11.3
1979/9/21,1.688090092,2.251165965,1.168842844,1.37931941,0.007108818,0.039767374,0.03652428,6,11.3
1979/9/28,-1.718236123,0.993355259,1.3055593,1.342143671,0.00506778,0.01902155,0.014737474,6,11.3
1979/10/5,2.165995129,2.806801885,1.781377365,1.384393707,0.021055625,0.025031689,0.019988182,6,10.1
1979/10/12,-6.530675906,5.018883479,2.767551647,1.726651929,-0.06146945,-0.036197588,-0.064764962,6,10.1
1979/10/19,-2.897531556,1.952347465,2.692847022,1.7459418,-0.072730998,-0.049359378,-0.027839763,6,10.1
1979/10/26,-0.66038199,0.471350714,2.562345886,1.670108772,-0.098383485,-0.055262421,0.004032008,6,10.1
1979/11/2,1.191152848,1.876930681,2.329878085,1.644225533,-0.023897782,-0.03374472,-0.005066152,5.9,10.6
1979/11/9,-1.521478985,1.948860722,1.562372396,1.704945973,-0.010065302,-0.028992487,-0.000755802,5.9,10.6
1979/11/16,1.143239758,0.973365738,1.317626964,1.726438943,0.007908069,-0.031131594,0.022526419,5.9,10.6
1979/11/30,1.303324833,1.156731587,1.260330415,1.790528622,0.019678107,0.001388195,0.013370302,5.9,10.6
1979/12/7,1.318173527,1.878762084,1.242805756,1.857576599,0.021441707,-0.002346884,0.026285644,6,11.3
1979/12/14,1.147397352,1.086186824,1.271011027,1.760495004,0.038163519,-0.0006522,0.046439436,6,11.3
1979/12/21,-0.455651142,0.708395135,1.207518907,1.736748327,0.020137411,-0.012000942,0.037651366,6,11.3
1979/12/28,0,0.233636505,0.976745137,1.522317879,0.006865181,-0.003646167,0.042111278,6,11.3
1980/1/4,-1.200367143,2.196898356,1.056279205,1.287152452,-0.016505488,-0.020468942,-0.002275107,6.3,12
1980/1/11,3.582114763,3.252738767,1.597917191,1.395518394,0.023387491,0.029992922,0.026605921,6.3,12
1980/1/18,1.004041792,0.585885176,1.567289701,1.405062932,0.033662729,0.047194078,0.035415348,6.3,12
1980/1/25,1.033269907,1.584500951,1.905005813,1.380693788,0.057031514,0.043286177,0.019028787,6.3,12
1980/2/1,0.612936732,0.857198297,1.570080798,1.289721919,0.026731739,0.041741515,0.056132658,7.2,12.2
1980/2/8,1.616599356,2.34151654,1.342275241,1.403734486,0.032958542,0.033065762,0.089391046,7.2,12.2
1980/2/15,-1.200138435,2.105545198,1.722190247,1.498999618,0.010124299,0.001833907,0.070095888,7.2,12.2
1980/2/22,-1.831679812,2.072363217,1.844155813,1.575302254,-0.014418932,-0.012985685,0.055254591,7.2,12.2
1980/2/29,-0.648042635,1.129182638,1.912151898,1.5128373,-0.036383732,-0.027590325,0.058093779,7.2,12.2
1980/3/7,-4.933151053,4.161549691,2.367160186,1.769117539,-0.072792605,-0.061305268,-0.026457537,7.2,12.2
1980/3/14,-1.080969094,2.058350395,2.355361485,1.881613811,-0.065702085,-0.076680696,-0.048228231,7.2,12.2
1980/3/21,-3.269721199,2.029099779,2.344545626,2.03123575,-0.090356142,-0.121697206,-0.08676941,7.2,12.2
1980/3/28,-0.955231484,2.250525377,2.624881311,2.035704669,-0.052293556,-0.114878554,-0.098042172,7.2,12.2
1980/4/3,0.833279753,0.471934675,1.702477557,1.803970995,-0.033953849,-0.126424616,-0.104557549,7.2,12.2
1980/4/11,0.946271664,2.959968373,1.927882051,2.001811261,0.008151309,-0.056544178,-0.090695003,7.2,12.2
1980/4/18,-3.556313562,2.716189754,2.099654545,2.096118661,-0.018324439,-0.06294496,-0.109197414,7.2,12.2
1980/4/25,5.263295782,5.822635578,2.992682095,2.509905101,0.02480456,-0.007067836,-0.061939671,7.2,12.2
1980/5/2,0.913412479,1.443540158,3.235583466,2.435073736,0.024470975,-0.009793147,-0.0432074,7.2,12.2
1980/5/9,-0.631381641,1.905243427,2.971902229,2.418381922,0.055541001,-0.00084317,-0.029811212,7.2,12.2
1980/5/16,2.616033755,2.690493919,2.96547827,2.469892814,0.028995246,0.013706019,-0.017852264,7.2,12.2
1980/5/23,3.291892415,2.80693692,2.211553606,2.60970567,0.053248163,0.052145312,0.021308653,7.2,12.2
1980/5/30,-0.380517504,1.647348086,2.262505588,2.40018887,0.055907173,0.034656776,0.036093082,7.2,12.2
1980/6/6,1.254040078,2.086149145,2.307732017,2.402505433,0.041892415,0.034001848,0.031575166,7.2,12.2
1980/6/13,1.723697651,1.822360479,2.090698657,2.385277158,0.02607423,0.039893207,0.039214989,7.2,12.2
1980/6/20,-0.759952988,1.392106074,1.736990946,2.313742216,0.022166069,0.036714308,0.024272759,7.2,12.2
1980/6/27,1.393567971,1.578687149,1.719825712,2.405971588,0.023574612,0.051161626,0.047328915,7.2,12.2
1980/7/3,0.802875838,2.380277378,1.79335777,2.357664005,0.014309025,0.072474784,0.05052236,7.2,12.2
1980/7/11,-0.200245244,1.382592163,1.683415691,2.246530873,0.020029665,0.033312756,0.064304824,7.2,12.2
1980/7/18,4.15384442,2.529505259,1.967765487,1.972103346,0.047798328,0.065536528,0.115823541,7.2,12.2
1980/7/25,-0.637459685,1.14504643,1.859355307,1.947228869,0.03282672,0.047916358,0.09327665,7.2,12.2
1980/8/1,1.458462678,1.17090917,1.557013255,1.886034348,0.049992673,0.056722784,0.100831994,7.2,12.2
1980/8/8,2.491733585,2.674238846,1.879924926,1.884679758,0.03323665,0.065823407,0.10106567,7.2,12.2
1980/8/15,1.2600949,1.832008296,1.705550685,1.803435706,0.052968663,0.092363669,0.094366963,7.2,12.2
1980/8/22,-0.882365111,1.89713671,1.893573255,1.824251425,0.028674797,0.102927127,0.088604863,7.2,12.2
1980/8/29,-2.671703942,2.697794801,2.275294663,1.875221896,-0.023148876,0.080462034,0.050651736,7.2,12.2
1980/9/5,0.897500509,1.327485819,1.938606406,1.833982341,-0.026646806,0.146729063,0.076428531,7.2,12.2
1980/9/12,-0.471858527,1.351810917,1.818557061,1.830624411,-0.022615556,0.15379024,0.065316801,7.2,12.2
1980/9/19,2.906504933,2.787981036,2.041268143,1.931398902,0.033401602,0.227459721,0.078081303,7.2,12.2
1980/9/26,-2.45294374,3.576690809,2.260992145,2.031100021,-0.00091396,0.208898605,0.070022081,7.2,12.2
1980/10/3,1.12541219,3.058185299,2.693667015,2.170732783,0.015119805,0.212401005,0.059123673,7.5,12.3
1980/10/10,0,1.57992174,2.750694721,2.091600823,-0.013551373,0.201035942,0.133124352,7.5,12.3
1980/10/17,0.574325746,1.714562208,2.482340014,2.139060471,0.017062015,0.252475766,0.173638729,7.5,12.3
1980/10/24,-1.311523417,2.230844855,2.145878526,2.227388445,-0.007447301,0.174245252,0.165945879,7.5,12.3
1980/10/31,-2.025222552,1.572700297,1.774507275,2.135593566,-0.027548702,0.140050806,0.128886121,7.5,12.3
1980/11/7,0.85777023,2.243399063,1.940376606,2.169876129,-0.024808082,0.157135766,0.156160103,7.5,12.1
1980/11/14,5.78387422,5.636944724,2.920972235,2.481526797,0.045305214,0.192857488,0.209206816,7.5,12.1
1980/11/21,0.362954327,1.410249911,2.715823499,2.37423139,0.070784973,0.1590329,0.219471032,7.5,12.1
1980/12/5,-3.735880967,1.830189059,2.58780632,2.426292549,-0.030536828,0.109933606,0.1476734,7.2,12.2
1980/12/12,-4.086882863,2.677180176,1.847865183,2.417059144,-0.07352035,0.046532857,0.088282409,7.2,12.2
1980/12/19,2.186120046,2.792345854,2.193389169,2.351697064,-0.056516399,0.07760058,0.117163939,7.2,12.2
1981/1/9,-0.420444499,4.008100495,2.231791566,2.333542995,0.033600085,0.09193692,0.128312348,7.5,11.4
1981/1/16,0.474868121,0.847536364,1.745589193,2.218267287,0.007150396,0.053366956,0.122400969,7.5,11.4
1981/1/23,-3.400836339,3.164524448,2.320651163,2.3509193,-0.033501922,0.024071714,0.0731415,7.5,11.4
1981/1/30,0.753039279,1.12530446,2.286366442,2.257744749,-0.022112337,0.016951518,0.07463584,7.5,11.4
1981/2/6,0.530999609,2.125054103,1.815604844,1.965087197,-0.021566029,-0.00250343,0.063155192,8.5,9.5
1981/2/20,0.4852024,1.47492942,1.629447586,1.997032221,-0.011802337,-0.023064319,0.077488864,8.5,9.5
1981/2/27,4.111784123,3.135382282,2.131967042,2.105798323,0.023395989,0.045025145,0.129109994,8.5,9.5
1981/3/6,-1.021978699,1.371873012,1.943671769,1.997022726,0.035477742,0.025144533,0.17556303,8.5,9.5
1981/3/13,2.192573241,2.296241007,2.06960643,1.955680656,0.05307182,0.052588306,0.214466114,8.5,9.5
1981/3/20,0.713148097,1.645414245,2.112227636,2.020775462,0.018695233,0.030153361,0.264471757,8.5,9.5
1981/3/27,0.199435939,2.058823529,1.843087948,2.087140477,0.031266198,0.058164025,0.279213014,8.5,9.5
1981/4/3,1.239470034,2.209533766,2.052503137,1.937259916,0.021648052,0.059357513,0.284366113,8.5,9.5
1981/4/10,-0.679171094,0.732789864,1.661640351,1.927697708,0.007524174,0.052162663,0.263685175,8.5,9.5
1981/4/16,0.530856669,1.64855489,1.662425512,1.801366912,0.010856672,0.051707909,0.317238669,8.5,9.5
1981/4/24,1.468804073,1.433003839,1.50597059,1.827008527,0.013146528,0.081337431,0.269755345,8.5,9.5
1981/5/1,-2.426618317,2.789238987,1.650896895,1.882357267,-0.004678737,0.076907268,0.227728999,8.5,9.5
1981/5/8,-1.927500276,0.669954499,1.635188054,1.788811612,-0.029018079,0.047167585,0.211715066,8.5,9.5
1981/5/15,0.978082753,2.30540762,1.799401236,1.858018128,-0.033713922,-0.000405536,0.192373742,8.5,9.5
1981/5/22,-1.443278057,1.425021553,1.797405665,1.715488068,-0.023975733,-0.01839524,0.137712212,8.5,9.5
1981/5/29,2.061293377,1.059976125,1.365089949,1.68949666,0.015721016,-0.00160066,0.165599107,8.5,9.5
1981/6/5,0.205697,1.13234182,1.480686779,1.592505061,0.007951722,0.039279253,0.153530969,8.5,9.5
1981/6/12,1.256804758,1.363467131,1.245201657,1.569009469,0.035565801,0.097181486,0.148236475,8.5,9.5
1981/6/19,-1.002703025,1.67349048,1.307318889,1.536898381,0.004476935,0.062942808,0.145427786,8.5,9.5
1981/6/26,-0.333269758,1.384274084,1.388393379,1.468126741,-0.000925749,0.027411577,0.125919962,8.5,9.5
1981/7/2,-3.392186288,2.558240253,1.744867987,1.620247607,-0.04679612,-0.013970271,0.079063122,8.5,9.5
1981/7/10,-0.366976303,1.011269926,1.656818686,1.567140526,-0.040674972,-0.013440832,0.077260379,8.5,9.5
1981/7/17,0.337982776,1.115447801,1.517308016,1.540677523,-0.034213945,-0.014784905,0.037793026,8.5,9.5
1981/7/24,-2.310981333,1.65606424,1.585255555,1.446246294,-0.023405165,-0.003669471,0.020313913,8.5,9.5
1981/7/31,1.665350044,1.594892927,1.344418723,1.523324497,-0.003484466,0.005352223,0.022394469,8.5,9.5
1981/8/7,-1.029044249,1.159249848,1.381413704,1.427811349,-0.017061216,-0.010248871,-0.012726644,8.5,9.5
1981/8/14,-0.595200204,1.312411144,1.43065454,1.418427148,0.000202831,0.005753728,-0.030815541,8.5,9.5
1981/8/21,-1.746128313,0.833573479,1.225031849,1.399560261,-0.033359934,-0.016579602,-0.039261524,8.5,9.5
1981/8/28,-3.079613718,1.38501146,1.172561483,1.420616064,-0.053387655,-0.084508198,-0.043288047,8.5,9.5
1981/9/4,-3.422922598,2.527403555,1.51459991,1.517610766,-0.080315498,-0.106715598,-0.084254379,8.5,9.5
1981/9/11,1.291662798,2.51717575,1.815791061,1.587917872,-0.0518809,-0.114590625,-0.068028446,8.5,9.5
1981/9/18,-4.195643955,3.43373701,2.465831944,1.758706449,-0.062798413,-0.15774577,-0.132348974,8.5,9.5
1981/9/25,-1.456606752,2.696755522,2.793767959,1.770249389,-0.043716925,-0.171666097,-0.123486863,8.5,9.5
1981/10/2,4.456256599,2.205070327,2.713184652,1.869732755,-0.013840355,-0.145346586,-0.094616485,7.9,10.9
1981/10/9,1.42553414,2.542028278,2.719397784,1.988614462,0.044021096,-0.127235646,-0.081709934,7.9,10.9
1981/10/16,-2.441008018,2.156930126,2.400196063,2.030353286,0.033591825,-0.153036059,-0.109241324,7.9,10.9
1981/10/23,-1.608566497,1.63204922,2.134019488,2.033449643,-0.026419435,-0.178722987,-0.111922425,7.9,10.9
1981/10/30,1.737490901,2.577596391,2.227151004,2.151645189,-0.023424971,-0.143673601,-0.077815877,7.9,10.9
1981/11/6,-0.011729517,1.90839247,2.068742052,2.201310299,0.000892343,-0.126945924,-0.085766071,8.3,10.2
1981/11/13,0.40236964,0.77071969,1.722189443,2.196072483,0.021348703,-0.131923526,-0.132275561,8.3,10.2
1981/11/20,-0.344674487,1.035191849,1.5729751,2.166920849,0.000445722,-0.122247149,-0.138393624,8.3,10.2
1981/12/4,0.761902612,1.137774567,1.736882919,2.175007585,0.043008366,-0.101731754,-0.066448449,8.5,9.5
1981/12/11,-0.692289597,1.151575575,1.83209689,1.984827465,0.039370171,-0.119022538,-0.03340784,8.5,9.5
1981/12/18,-1.212620275,0.815557636,1.777188336,1.828060975,-0.01149062,-0.120890593,-0.065556978,8.5,9.5
1981/12/24,-0.271763954,0.423632045,0.882134956,1.679607785,-0.021631249,-0.120348082,-0.096235435,8.5,9.5
1981/12/31,0.185486272,0.772859466,0.79090618,1.53217705,-0.012983497,-0.087771974,-0.100516047,8.5,9.5
1982/1/8,-0.968,2.457142857,1.117298001,1.557194778,-0.010539417,-0.093274875,-0.105462016,8.6,9.3
1982/1/15,-2.18457526,1.328286384,1.245480188,1.531881208,-0.029517507,-0.116070497,-0.129139311,8.6,9.3
1982/1/22,-0.303209061,1.190420009,1.437177179,1.416283176,-0.034251429,-0.097903367,-0.101213584,8.6,9.3
1982/1/29,3.085097571,3.501650829,2.11937502,1.549054706,0.005273909,-0.085305668,-0.08041002,8.6,9.3
1982/2/5,-2.303983469,0.863276317,1.720908385,1.556767759,0.00404672,-0.097088718,-0.106342539,10.8,4.5
1982/2/12,-2.023430431,0.716778492,1.568031412,1.530233312,-0.013277635,-0.110061584,-0.104941121,10.8,4.5
1982/2/19,-1.140547607,0.844317051,1.481505672,1.266939269,-0.053725175,-0.104576512,-0.119422278,10.8,4.5
1982/2/26,0.010918355,1.881596506,1.076492092,1.328924431,-0.031303244,-0.076023851,-0.15410741,10.8,4.5
1982/3/5,-2.065769842,2.550977086,1.498417284,1.445541223,-0.031721855,-0.063039643,-0.163027928,10.8,4.5
1982/3/12,-1.237366231,1.249752279,1.63166073,1.48172411,-0.032670144,-0.086433473,-0.191119632,10.8,4.5
1982/3/19,1.038413785,1.231548716,1.728468647,1.549050499,-0.022731959,-0.0365228,-0.188507252,10.8,4.5
1982/3/26,1.522993856,1.205238007,1.559379022,1.585082044,0.013079667,-0.007390687,-0.177788054,10.8,4.5
1982/4/2,2.524696792,1.931729264,1.404567067,1.541297578,0.051669865,-0.025745588,-0.167350141,10.8,4.5
1982/4/8,0.521125249,0.907497287,1.319003319,1.50623182,0.046285608,-0.03443299,-0.157287532,10.8,4.5
1982/4/16,0.056943555,0.632310722,1.16919382,1.459722713,0.031176643,-0.009710106,-0.161260168,10.8,4.5
1982/4/23,2.221906049,2.561001636,1.508134727,1.38133528,0.028131223,0.028842826,-0.155035037,10.8,4.5
1982/4/30,-1.600630973,2.393987195,1.62369921,1.50889452,0.006429876,-0.004914668,-0.14788216,10.8,4.5
1982/5/7,2.456504314,2.377528408,1.99120699,1.647290346,0.030566029,0.019649246,-0.109791069,10.8,4.5
1982/5/14,-1.313851818,0.930740911,2.065814538,1.654492335,-0.005080264,0.002219937,-0.12999645,10.8,4.5
1982/5/21,-2.550770594,1.496887314,1.799785957,1.622433235,-0.014687161,-0.019966469,-0.139772774,10.8,4.5
1982/5/28,-1.957171911,2.014595047,1.70493792,1.577734732,-0.057132996,-0.074948642,-0.173642551,10.8,4.5
1982/6/4,-1.776606389,1.452034068,1.473564335,1.594591548,-0.061554245,-0.098253593,-0.189989837,10.8,4.5
1982/6/11,0.591319039,1.786379786,1.687474054,1.64082747,-0.03129561,-0.086598008,-0.195313432,10.8,4.5
1982/6/18,-2.608244622,1.633857782,1.721716671,1.676545785,-0.037728482,-0.099502147,-0.208363866,10.8,4.5
1982/6/25,1.833582714,2.94438386,1.954163874,1.760933668,-0.002360307,-0.080491882,-0.19115292,10.8,4.5
1982/7/2,-0.758330428,1.896448673,2.065267525,1.843346283,-0.015745795,-0.089154286,-0.169101012,10.8,4.5
1982/7/9,2.14933688,1.909685191,2.096093876,1.949794156,0.032334965,-0.060482615,-0.148115981,10.8,4.5
1982/7/16,1.787205817,0.549059107,1.824894208,1.782132278,0.03186482,-0.022333648,-0.135811868,10.8,4.5
1982/7/23,0.229283068,0.886963447,1.310539104,1.656546966,0.042133527,-0.017111819,-0.113339881,10.8,4.5
1982/7/30,-2.645171388,2.02872726,1.343608751,1.627480204,-0.006780327,-0.071748364,-0.15093349,10.8,4.5
1982/8/6,-3.000247341,4.671036359,2.033946543,1.939171491,-0.05349536,-0.078363865,-0.167844336,10.8,4.5
1982/8/13,0.473009154,1.419027463,2.251438632,1.93268317,-0.051193759,-0.054880608,-0.158901946,10.8,4.5
1982/8/20,10.30899055,9.754457204,4.468312071,2.577671683,0.075055652,0.054579643,-0.055704618,10.8,4.5
1982/8/27,1.63121628,2.014287522,4.464702137,2.624526138,0.126386516,0.07166511,-0.009806998,10.8,4.5
1982/9/3,4.715496848,3.602838806,4.197652749,2.775897723,0.173948354,0.145870491,0.073635224,10.8,4.5
1982/9/10,-1.979181304,0.966350675,4.084483552,2.720272131,0.043173164,0.137263755,0.038966098,10.8,4.5
1982/9/17,1.115987737,1.490924329,2.018600333,2.599150503,0.037884705,0.138136908,0.096568962,10.8,4.5
1982/9/24,0.281370646,2.017580212,2.019423506,2.609244798,-0.006064013,0.124217527,0.115908788,10.8,4.5
1982/10/1,-1.281103184,2.681834,1.789172304,2.673590532,0.001014534,0.08248566,0.05461643,10.4,5.9
1982/10/8,8.715050565,9.17002666,3.8400913,3.392004495,0.07624272,0.170723895,0.130412371,10.4,5.9
1982/10/15,0.633328267,2.238435426,4.026969075,3.50462716,0.08002001,0.177467928,0.16603459,10.4,5.9
1982/10/22,3.862652301,2.334105327,4.106100353,3.530075332,0.136294534,0.196367264,0.230873877,10.4,5.9
1982/10/29,-3.852791189,1.4901208,3.808172053,3.264999035,0.004934894,0.168984865,0.163239693,10.4,5.9
1982/11/5,6.05614488,6.028919453,3.022895251,3.649156701,0.059087705,0.210055223,0.233831896,10.8,5.3
1982/11/19,-1.79533041,2.31748596,3.001307674,3.042277178,0.02977655,0.22173705,0.197343276,10.8,5.3
1982/12/3,2.382465057,3.617376112,2.426870831,3.096619127,-0.008231402,0.281224378,0.15533948,10.8,4.5
1982/12/10,-1.221687868,3.70190816,2.81017175,3.28086778,-0.002438188,0.25813224,0.149180494,10.8,4.5
1982/12/17,-0.712631042,3.34033531,3.065884088,3.391097371,0.004109752,0.282620273,0.154996803,10.8,4.5
1982/12/23,3.318833416,4.009886307,3.667376472,3.501768397,0.013293128,0.30132739,0.196581099,10.8,4.5
1982/12/31,0.140660434,2.297453759,3.337395884,2.929053989,0.027268444,0.313115597,0.196045714,10.8,4.5
1983/1/7,2.821679057,4.684961874,3.583159313,3.132931193,0.063835887,0.321758463,0.241815055,10.4,4.7
1983/1/14,0.44420902,1.709925934,3.175556969,3.080916243,0.034236941,0.304318969,0.275188768,10.4,4.7
1983/1/21,-2.57852616,2.944904473,2.90931151,3.202148216,0.006153611,0.267779958,0.246085938,10.4,4.7
1983/1/28,1.117780015,3.284012992,3.155951318,2.973406011,-0.010519762,0.316782093,0.222305131,10.4,4.7
1983/2/4,1.235970885,1.701807936,2.410162834,2.934497966,-0.002720081,0.374289211,0.266594597,8.3,4.8
